comment,"NaturalPoint Trackable Export Data"
comment,"== "
comment,"Format Information:"
comment,"== "
comment,"== Data is formatted in rows."
comment,"== First entry of each row identifies row type."
comment,"== "
comment,"== Types:"
comment,"== "
comment,"== comment: Comment, you can ignore this information"
comment,"== info: reports number of trackable definitions and"
comment,"==       total number of exported frames"
comment,"== trackable: Details rigid body definition in the following format:"
comment,"==    -- Name (string)"
comment,"==    -- ID   (integer)"
comment,"==    -- Marker Count (integer)"
comment,"==    -- X,Y,Z (float) 3D position of each marker in rigid body"
comment,"== "
comment,"== frame: Details frame of exported data in the following format:"
comment,"==    -- Frame Index (integer)"
comment,"==    -- Time Stamp (double) in seconds"
comment,"==    -- Trackable Count (integer) number of trackables tracked in current frame"
comment,"==    -- Trackable ID, Position, Quaternion Orientation, and Eulers Orientation >for each tracked trackable< (ID, x,y,z, qx, qy, qz, qw, yaw, pitch, roll)"
comment,"==    -- Marker Count (integer) Count of all visibile markers in frame"
comment,"==    -- Marker Detail >for each tracked marker< (x,y,z,id)"
comment,"== trackable: Extended information for current frame:"
comment,"==    -- Frame Index (integer)"
comment,"==    -- Time Stamp (double) in seconds"
comment,"==    -- Name (string)"
comment,"==    -- ID   (integer)"
comment,"==    -- Frames Since Last Tracked (integer). 0=currently tracked"
comment,"==    -- Marker Count (integer)"
comment,"==    -- Trackable Marker Location >for each marker in trackable< (x,y,z)"
comment,"==    -- Point Cloud Marker corresponding to each trackable marker (x,y,z). (NAN,NAN,NAN) used for missing Point Cloud Markers."
comment,"==    -- Marker Tracked (integer) for each marker. 1=track, 0=untracked."
comment,"==    -- Marker Quality (float) for each marker. 1.0=Highest Quality, 0.0=Lowest Quality"
comment,"==    -- Mean Error (in mm/marker)"
comment,"== righthanded: Indicates a right-handed coordinate system"
comment,"== lefthanded: Indicates a left-handed coordinate system"
comment,"== "
righthanded
info,framecount,235
info,trackablecount,0
frame,0,0.00940734,0,3,0.10711613,0.32393974,0.27804586,0,0.24991624,0.07509418,0.30259147,0,0.04047949,0.07971492,0.02022030,0
frame,1,0.01945563,0,3,0.10717990,0.32393262,0.27781999,0,0.24996376,0.07509534,0.30252743,0,0.04060960,0.07970011,0.02008639,0
frame,2,0.02941448,0,3,0.10723375,0.32390049,0.27762723,0,0.25002417,0.07510045,0.30241695,0,0.04075873,0.07969324,0.01993322,0
frame,3,0.03941250,0,3,0.10729402,0.32385275,0.27748170,0,0.25004485,0.07506642,0.30236283,0,0.04094519,0.07969739,0.01973399,0
frame,4,0.04941460,0,3,0.10733216,0.32381237,0.27732292,0,0.25003576,0.07499494,0.30234700,0,0.04108655,0.07968881,0.01955809,0
frame,5,0.05953307,0,3,0.10738826,0.32375833,0.27718019,0,0.25002772,0.07490362,0.30229014,0,0.04125804,0.07968305,0.01935329,0
frame,6,0.06944483,0,3,0.10743459,0.32368970,0.27703816,0,0.25001898,0.07482632,0.30220336,0,0.04146192,0.07973048,0.01908742,0
frame,7,0.07953463,0,3,0.10748017,0.32363361,0.27690086,0,0.24996278,0.07472982,0.30212507,0,0.04165673,0.07977243,0.01885198,0
frame,8,0.08953763,0,3,0.10752504,0.32357481,0.27674884,0,0.24994150,0.07463171,0.30200499,0,0.04184841,0.07982444,0.01858646,0
frame,9,0.09939279,0,3,0.10757741,0.32351455,0.27658933,0,0.24983373,0.07452854,0.30185753,0,0.04205845,0.07990386,0.01828448,0
frame,10,0.10953903,0,3,0.10762726,0.32342899,0.27644336,0,0.24978529,0.07438959,0.30161077,0,0.04229173,0.08003971,0.01789876,0
frame,11,0.11956513,0,3,0.10766870,0.32335049,0.27631399,0,0.24975590,0.07422206,0.30134246,0,0.04252004,0.08017784,0.01750934,0
