frame,10,0.10808647,0,5,0.40938148,0.26015723,-0.09854016,0,0.46681920,0.72034055,-0.21572375,0,0.34474719,0.01902243,-0.04118422,0,0.42887077,0.47874147,-0.18293671,0,0.31498981,-0.02759861,-0.23574765,0
frame,11,0.11809557,0,5,0.40903193,0.26067954,-0.09493616,0,0.46554297,0.72015959,-0.21472824,0,0.34432331,0.01936552,-0.03669271,0,0.42806563,0.47871274,-0.18069944,0,0.31504887,-0.02754114,-0.23107624,0
frame,12,0.12810762,0,5,0.40854678,0.26113600,-0.09143747,0,0.46436220,0.72004777,-0.21390101,0,0.34416944,0.02001287,-0.03210571,0,0.42744970,0.47880059,-0.17841746,0,0.31499141,-0.02744927,-0.22631185,0
frame,13,0.13809470,0,5,0.40822300,0.26173192,-0.08802776,0,0.46315295,0.71988922,-0.21325347,0,0.34384650,0.02051769,-0.02759006,0,0.42655462,0.47884411,-0.17646322,0,0.31503552,-0.02742116,-0.22154336,0
frame,14,0.14812693,0,5,0.40769726,0.26230267,-0.08479554,0,0.46193129,0.71969956,-0.21273789,0,0.34338254,0.02117358,-0.02303913,0,0.42567033,0.47881436,-0.17477427,0,0.31504995,-0.02726677,-0.21681578,0
frame,15,0.15813865,0,5,0.40695721,0.26286945,-0.08174674,0,0.46056604,0.71944094,-0.21254954,0,0.34307247,0.02186658,-0.01848605,0,0.42465344,0.47878569,-0.17335239,0,0.31506601,-0.02715429,-0.21205898,0
frame,16,0.16817596,0,5,0.40620631,0.26344615,-0.07877984,0,0.45910153,0.71912324,-0.21264629,0,0.34246740,0.02254963,-0.01402506,0,0.42345151,0.47864670,-0.17214417,0,0.31502479,-0.02714827,-0.20731676,0
frame,17,0.17831590,0,5,0.40505266,0.26380104,-0.07617415,0,0.45748726,0.71862185,-0.21301799,0,0.34192425,0.02315196,-0.00962362,0,0.42199531,0.47836989,-0.17136793,0,0.31488577,-0.02704538,-0.20259483,0
frame,18,0.18821554,0,5,0.40402704,0.26426637,-0.07363576,0,0.45558086,0.71795976,-0.21363938,0,0.34132570,0.02388573,-0.00536408,0,0.42045912,0.47806293,-0.17084335,0,0.31494015,-0.02689443,-0.19792624,0
frame,19,0.19822463,0,5,0.40273619,0.26458722,-0.07145874,0,0.45353919,0.71715051,-0.21454015,0,0.34081751,0.02457237,-0.00108487,0,0.41867381,0.47759470,-0.17082244,0,0.31478012,-0.02697281,-0.19322717,0
frame,20,0.20833899,0,5,0.40142983,0.26489979,-0.06975055,0,0.45152241,0.71631545,-0.21560986,0,0.34023076,0.02515878,0.00285922,0,0.41675597,0.47697407,-0.17126501,0,0.31481352,-0.02670545,-0.18870327,0
frame,21,0.21834948,0,5,0.39994094,0.26518276,-0.06817077,0,0.44946948,0.71543133,-0.21696599,0,0.33975154,0.02588383,0.00673030,0,0.41480440,0.47632590,-0.17221841,0,0.31466752,-0.02666441,-0.18451467,0
frame,22,0.22822845,0,5,0.39849472,0.26552328,-0.06715467,0,0.44716883,0.71443975,-0.21865273,0,0.33916995,0.02664175,0.01049364,0,0.41261512,0.47555763,-0.17389145,0,0.31469411,-0.02645827,-0.18024381,0
frame,23,0.23813535,0,5,0.39677778,0.26580021,-0.06670754,0,0.44475549,0.71346754,-0.22050858,0,0.33880109,0.02776142,0.01427723,0,0.41052002,0.47470990,-0.17625901,0,0.31448498,-0.02631935,-0.17589037,0
frame,24,0.24838403,0,5,0.39535943,0.26619750,-0.06656271,0,0.44221753,0.71241587,-0.22260547,0,0.33827800,0.02905126,0.01786786,0,0.40832084,0.47380748,-0.17931803,0,0.31469646,-0.02593233,-0.17168763,0
frame,25,0.25826606,0,5,0.39393330,0.26665556,-0.06702816,0,0.43966144,0.71132934,-0.22493184,0,0.33769029,0.03053811,0.02119318,0,0.40618253,0.47283602,-0.18296109,0,0.31448486,-0.02582789,-0.16778441,0
frame,26,0.26822264,0,5,0.39227778,0.26716077,-0.06811120,0,0.43724003,0.71035165,-0.22744147,0,0.33688369,0.03248005,0.02420992,0,0.40414581,0.47188133,-0.18720135,0,0.31442052,-0.02564930,-0.16396226,0
frame,27,0.27812635,0,5,0.39085427,0.26796997,-0.06919217,0,0.43492967,0.70950139,-0.22996549,0,0.33589834,0.03453782,0.02718232,0,0.40229708,0.47099620,-0.19165255,0,0.31411138,-0.02569215,-0.16017255,0
frame,28,0.28820099,0,5,0.38941759,0.26913652,-0.07022755,0,0.43268079,0.70891637,-0.23258407,0,0.33452815,0.03687239,0.02990951,0,0.40083942,0.47029313,-0.19600609,0,0.31387907,-0.02564996,-0.15633135,0
frame,29,0.29819969,0,5,0.38817558,0.27076787,-0.07092923,0,0.43077916,0.70856065,-0.23505990,0,0.33323199,0.03948237,0.03267653,0,0.39982867,0.46995395,-0.20021220,0,0.31392503,-0.02551932,-0.15250397,0
frame,30,0.30823052,0,5,0.38700363,0.27282792,-0.07139482,0,0.42929810,0.70848429,-0.23759258,0,0.33199731,0.04255413,0.03553509,0,0.39902911,0.46993312,-0.20434768,0,0.31365457,-0.02572661,-0.14881280,0
frame,31,0.31823676,0,5,0.38593540,0.27551630,-0.07188243,0,0.42797074,0.70860636,-0.24000080,0,0.33108228,0.04621687,0.03835650,0,0.39851683,0.47034439,-0.20859423,0,0.31373835,-0.02564595,-0.14504510,0
frame,32,0.32824043,0,5,0.38526028,0.27888718,-0.07250736,0,0.42694396,0.70887363,-0.24246736,0,0.33069941,0.05038896,0.04108937,0,0.39781293,0.47113544,-0.21320049,0,0.31379324,-0.02554194,-0.14121431,0
frame,33,0.33824120,0,5,0.38484803,0.28263706,-0.07368398,0,0.42608404,0.70896661,-0.24477653,0,0.33037344,0.05531097,0.04347767,0,0.39751515,0.47214669,-0.21825938,0,0.31389794,-0.02538292,-0.13730070,0
frame,34,0.34823951,0,5,0.38466832,0.28676578,-0.07574765,0,0.42530304,0.70903563,-0.24730591,0,0.33074397,0.06089290,0.04585344,0,0.39732653,0.47315526,-0.22431143,0,0.31405604,-0.02517753,-0.13336436,0
frame,35,0.35824039,0,5,0.38489828,0.29116333,-0.07850359,0,0.42471057,0.70929086,-0.24999723,0,0.33122987,0.06681731,0.04732209,0,0.39794078,0.47414985,-0.23086193,0,0.31451514,-0.02474566,-0.12934153,0
frame,36,0.36823211,0,5,0.38528907,0.29566038,-0.08235972,0,0.42438644,0.70951325,-0.25273582,0,0.33245596,0.07329468,0.04787105,0,0.39887270,0.47494236,-0.23822689,0,0.31477922,-0.02438650,-0.12574050,0
frame,37,0.37826165,0,5,0.38596356,0.30027479,-0.08701766,0,0.42448288,0.70984757,-0.25565958,0,0.33413520,0.08034527,0.04773984,0,0.40020603,0.47597361,-0.24599841,0,0.31512028,-0.02369931,-0.12221869,0
frame,38,0.38824342,0,5,0.38693586,0.30511212,-0.09245483,0,0.42447448,0.71028399,-0.25890273,0,0.33583626,0.08768624,0.04702460,0,0.40156412,0.47733408,-0.25420862,0,0.31547815,-0.02290319,-0.11881284,0
frame,39,0.39821201,0,5,0.38828027,0.30988932,-0.09862430,0,0.42460570,0.71098870,-0.26219875,0,0.33756942,0.09529050,0.04562196,0,0.40304574,0.47892421,-0.26279515,0,0.31608170,-0.02168039,-0.11525480,0
frame,40,0.40824999,0,5,0.38959631,0.31450099,-0.10520977,0,0.42452949,0.71186149,-0.26549673,0,0.33900055,0.10327557,0.04383700,0,0.40452680,0.48060399,-0.27158469,0,0.31632748,-0.01980299,-0.11205485,0
frame,41,0.41823455,0,5,0.39084500,0.31884927,-0.11230755,0,0.42417163,0.71277821,-0.26884720,0,0.34008834,0.11146252,0.04131098,0,0.40605697,0.48211068,-0.28062892,0,0.31695420,-0.01703995,-0.10973964,0
frame,42,0.42825661,0,5,0.39231053,0.32304767,-0.11958839,0,0.42381462,0.71390444,-0.27215442,0,0.34087375,0.11939166,0.03810770,0,0.40758014,0.48372227,-0.28971896,0,0.31743822,-0.01370238,-0.10859879,0
frame,43,0.43825235,0,5,0.39356792,0.32678628,-0.12713198,0,0.42336577,0.71504843,-0.27555868,0,0.34119517,0.12659557,0.03404735,0,0.40886980,0.48551425,-0.29866076,0,0.31834501,-0.01001670,-0.10843899,0
frame,44,0.44823904,0,5,0.39463401,0.33014670,-0.13469662,0,0.42316395,0.71641952,-0.27892053,0,0.34139055,0.13340586,0.02964114,0,0.40990859,0.48735276,-0.30733860,0,0.31945756,-0.00620656,-0.10943326,0
frame,45,0.45819421,0,5,0.39546078,0.33319518,-0.14224908,0,0.42304772,0.71789038,-0.28224885,0,0.34162855,0.13973232,0.02481942,0,0.41057914,0.48923531,-0.31581861,0,0.32069391,-0.00253925,-0.11169293,0
frame,46,0.46827197,0,5,0.39613026,0.33618957,-0.14937232,0,0.42287064,0.71950883,-0.28564721,0,0.34191200,0.14552827,0.01980418,0,0.41092116,0.49134904,-0.32385388,0,0.32193974,0.00075345,-0.11487255,0
frame,47,0.47825090,0,5,0.39646420,0.33911896,-0.15631941,0,0.42254609,0.72133404,-0.28890282,0,0.34210858,0.15057528,0.01417071,0,0.41086483,0.49363351,-0.33143097,0,0.31926122,0.00084322,-0.12001426,0
frame,48,0.48824362,0,5,0.39645210,0.34195539,-0.16303840,0,0.42224893,0.72326988,-0.29185981,0,0.34209928,0.15476947,0.00808471,0,0.41066557,0.49625045,-0.33828029,0,0.32486001,0.00808569,-0.12399069,0
frame,49,0.49819980,0,5,0.39627299,0.34467721,-0.16935623,0,0.42168713,0.72527903,-0.29445657,0,0.34217495,0.15794489,0.00205044,0,0.41015023,0.49908191,-0.34458810,0,0.32671174,0.01094976,-0.13094397,0
frame,50,0.50825242,0,5,0.39587730,0.34709224,-0.17559296,0,0.42087620,0.72730196,-0.29702359,0,0.34219813,0.15995122,-0.00457783,0,0.40947136,0.50197273,-0.35027015,0,0.32873553,0.01393036,-0.13832387,0
frame,51,0.51825620,0,5,0.39540821,0.34919509,-0.18151833,0,0.42019397,0.72940809,-0.29922754,0,0.34256619,0.16112389,-0.01179663,0,0.40868592,0.50495780,-0.35527712,0,0.33057290,0.01601612,-0.14678214,0
frame,52,0.52831972,0,5,0.39490122,0.35079512,-0.18753396,0,0.41969237,0.73153836,-0.30107355,0,0.34299576,0.16116448,-0.01949877,0,0.40776652,0.50782239,-0.35988623,0,0.33260211,0.01754950,-0.15591772,0
frame,53,0.53825064,0,5,0.39439553,0.35194412,-0.19348209,0,0.41897446,0.73364961,-0.30260482,0,0.34383482,0.16024618,-0.02751471,0,0.40679231,0.51051366,-0.36405391,0,0.33422741,0.01840791,-0.16605823,0
frame,54,0.54820381,0,5,0.39391577,0.35256574,-0.19931252,0,0.41839451,0.73547661,-0.30395025,0,0.34448627,0.15817860,-0.03598014,0,0.40580678,0.51304650,-0.36788169,0,0.33593833,0.01883811,-0.17704961,0
frame,55,0.55824911,0,5,0.39344731,0.35269487,-0.20528953,0,0.41767043,0.73726118,-0.30520302,0,0.34524861,0.15522246,-0.04490628,0,0.40482298,0.51536620,-0.37134886,0,0.33751920,0.01899287,-0.18889040,0
frame,56,0.56832536,0,5,0.39302847,0.35226759,-0.21105316,0,0.41709343,0.73887575,-0.30606964,0,0.34602168,0.15154830,-0.05429339,0,0.40363455,0.51756400,-0.37434539,0,0.33894259,0.01877215,-0.20139346,0
frame,57,0.57834077,0,5,0.39257538,0.35140660,-0.21675435,0,0.41654730,0.74047011,-0.30689833,0,0.34682810,0.14708027,-0.06406192,0,0.40253025,0.51951265,-0.37712759,0,0.34001839,0.01789548,-0.21459761,0
frame,58,0.58827784,0,5,0.39218220,0.34998250,-0.22250982,0,0.41604465,0.74182737,-0.30749482,0,0.34731725,0.14180076,-0.07446765,0,0.40155673,0.52132231,-0.37934852,0,0.34122092,0.01687903,-0.22830252,0
frame,59,0.59834800,0,5,0.39178428,0.34808108,-0.22811894,0,0.41551828,0.74318361,-0.30814940,0,0.34786659,0.13616709,-0.08509608,0,0.40059248,0.52294457,-0.38144293,0,0.34222725,0.01535453,-0.24255283,0
frame,60,0.60832949,0,5,0.39160693,0.34574705,-0.23383887,0,0.41512108,0.74450070,-0.30854011,0,0.34830961,0.12997344,-0.09627353,0,0.39963022,0.52428299,-0.38313419,0,0.34313640,0.01390417,-0.25720844,0
frame,61,0.61833149,0,5,0.39145240,0.34283936,-0.23967755,0,0.41469035,0.74560052,-0.30883190,0,0.34884050,0.12335308,-0.10787515,0,0.39885327,0.52549356,-0.38454658,0,0.34379765,0.01239422,-0.27216071,0
frame,62,0.62836226,0,5,0.39146578,0.33959562,-0.24544461,0,0.41443810,0.74670303,-0.30888066,0,0.34922081,0.11652593,-0.11968867,0,0.39804250,0.52623481,-0.38569012,0,0.34399647,0.01071086,-0.28755420,0
frame,63,0.63834269,0,5,0.39150795,0.33606166,-0.25145724,0,0.41409558,0.74759996,-0.30883661,0,0.34958857,0.10943107,-0.13205227,0,0.39718503,0.52683198,-0.38670865,0,0.34398672,0.00920959,-0.30305320,0
frame,64,0.64832564,0,5,0.39152509,0.33228782,-0.25751001,0,0.41378975,0.74828130,-0.30864707,0,0.35005486,0.10229752,-0.14462134,0,0.39644358,0.52722627,-0.38743696,0,0.34354788,0.00772525,-0.31873333,0
frame,65,0.65835418,0,5,0.39147633,0.32839561,-0.26366603,0,0.41350022,0.74873841,-0.30824810,0,0.35024536,0.09501579,-0.15767100,0,0.39569730,0.52739745,-0.38789734,0,0.34266227,0.00627803,-0.33446270,0
frame,66,0.66832243,0,5,0.39156285,0.32448184,-0.26970679,0,0.41317225,0.74898815,-0.30763286,0,0.35082468,0.08797974,-0.17072216,0,0.39491922,0.52737206,-0.38821328,0,0.34123668,0.00477471,-0.35017768,0
frame,67,0.67831666,0,5,0.39155990,0.32048124,-0.27584648,0,0.41290489,0.74900293,-0.30683300,0,0.35101798,0.08082483,-0.18407980,0,0.39423451,0.52710038,-0.38823086,0,0.33964634,0.00348393,-0.36583832,0
frame,68,0.68839380,0,5,0.39156622,0.31643596,-0.28193256,0,0.41265813,0.74876583,-0.30588639,0,0.35123223,0.07395895,-0.19749534,0,0.39354306,0.52664602,-0.38794628,0,0.33754206,0.00217482,-0.38154340,0
frame,69,0.69837792,0,5,0.39156741,0.31234020,-0.28773102,0,0.41252249,0.74819976,-0.30476126,0,0.35150796,0.06738538,-0.21083958,0,0.39278826,0.52587813,-0.38743347,0,0.33533853,0.00097507,-0.39680859,0
frame,70,0.70832544,0,5,0.39152294,0.30831581,-0.29341146,0,0.41243410,0.74756682,-0.30340329,0,0.35131398,0.06091652,-0.22425807,0,0.39210552,0.52500129,-0.38664514,0,0.33316040,0.00024560,-0.41185862,0
frame,71,0.71835918,0,5,0.39141276,0.30442238,-0.29898420,0,0.41236290,0.74679101,-0.30201751,0,0.35082451,0.05479552,-0.23750487,0,0.39142597,0.52401078,-0.38548201,0,0.33041653,-0.00006615,-0.42650732,0
frame,72,0.72836151,0,5,0.39115861,0.30067974,-0.30431870,0,0.41238514,0.74586451,-0.30061215,0,0.35064560,0.04925446,-0.25013044,0,0.39057270,0.52291036,-0.38430220,0,0.32777312,0.00009392,-0.44055480,0
frame,73,0.73835680,0,5,0.39061505,0.29712918,-0.30943775,0,0.41256604,0.74498832,-0.29909247,0,0.35005733,0.04472112,-0.26238152,0,0.38973475,0.52182299,-0.38283354,0,0.32494158,0.00041728,-0.45360598,0
frame,74,0.74832488,0,5,0.39013177,0.29401240,-0.31417578,0,0.41289330,0.74423683,-0.29772195,0,0.34928867,0.04069176,-0.27375525,0,0.38889289,0.52067041,-0.38134950,0,0.32189620,0.00069614,-0.46610427,0
frame,75,0.75837018,0,5,0.38945192,0.29104921,-0.31838074,0,0.41293138,0.74334013,-0.29642338,0,0.34821415,0.03693650,-0.28447682,0,0.38793474,0.51948136,-0.37982005,0,0.31891885,0.00081984,-0.47750005,0
frame,76,0.76833637,0,5,0.38861564,0.28843445,-0.32201123,0,0.41308618,0.74256241,-0.29512644,0,0.34674469,0.03319634,-0.29425970,0,0.38715813,0.51823312,-0.37817028,0,0.31613201,0.00078248,-0.48781046,0
frame,77,0.77831764,0,5,0.38758826,0.28591952,-0.32493404,0,0.41318601,0.74171656,-0.29393595,0,0.34493357,0.03009130,-0.30317849,0,0.38644698,0.51684344,-0.37616813,0,0.31356868,0.00048331,-0.49682277,0
frame,78,0.78836020,0,5,0.38636956,0.28340295,-0.32727060,0,0.41323179,0.74072343,-0.29281503,0,0.34304777,0.02786896,-0.31060073,0,0.38575792,0.51537955,-0.37401566,0,0.31104797,-0.00037518,-0.50505400,0
frame,79,0.79837650,0,5,0.38500828,0.28108308,-0.32894915,0,0.41357356,0.73980129,-0.29175591,0,0.34099394,0.02599711,-0.31687465,0,0.38518742,0.51381797,-0.37170911,0,0.30871788,-0.00148090,-0.51184952,0
frame,80,0.80831972,0,5,0.38350201,0.27890208,-0.33015186,0,0.41400689,0.73870838,-0.29080063,0,0.33834353,0.02401938,-0.32201451,0,0.38458875,0.51220334,-0.36953509,0,0.30642515,-0.00278224,-0.51723176,0
frame,81,0.81836719,0,5,0.38188517,0.27684078,-0.33093205,0,0.41449627,0.73765564,-0.29018545,0,0.33580571,0.02239666,-0.32583937,0,0.38398218,0.51051557,-0.36750588,0,0.30436784,-0.00464810,-0.52129203,0
frame,82,0.82836645,0,5,0.38035482,0.27493435,-0.33122969,0,0.41516370,0.73660749,-0.28964633,0,0.33300480,0.02088478,-0.32824403,0,0.38341084,0.50886261,-0.36563441,0,0.30208153,-0.00710802,-0.52406722,0
frame,83,0.83835728,0,5,0.37871438,0.27294213,-0.33096737,0,0.41565078,0.73545134,-0.28953546,0,0.33032200,0.01957963,-0.32911906,0,0.38273403,0.50714129,-0.36404335,0,0.30013546,-0.00974017,-0.52504647,0
frame,84,0.84836481,0,5,0.37712365,0.27116218,-0.33000177,0,0.41605392,0.73443371,-0.28969914,0,0.32760468,0.01844034,-0.32855076,0,0.38215366,0.50544286,-0.36246520,0,0.29818651,-0.01322451,-0.52464753,0
frame,85,0.85836451,0,5,0.37553698,0.26942182,-0.32840490,0,0.41625085,0.73340613,-0.29007596,0,0.32479024,0.01729561,-0.32645935,0,0.38149503,0.50359672,-0.36102235,0,0.29679167,-0.01749839,-0.52236557,0
frame,86,0.86830935,0,5,0.37379602,0.26756835,-0.32616916,0,0.41637969,0.73226786,-0.29054466,0,0.32183185,0.01626816,-0.32293996,0,0.38078296,0.50157642,-0.35931930,0,0.29596612,-0.02212019,-0.51880378,0
frame,87,0.87835627,0,5,0.37195712,0.26559573,-0.32322118,0,0.41646037,0.73094004,-0.29106146,0,0.31965414,0.01573538,-0.31823272,0,0.37998703,0.49949664,-0.35780984,0,0.29614189,-0.02434173,-0.51528352,0
frame,88,0.88837319,0,5,0.37002507,0.26372805,-0.32001433,0,0.41630965,0.72942412,-0.29162425,0,0.31828338,0.01497771,-0.31291693,0,0.37887919,0.49708256,-0.35624918,0,0.29711133,-0.02463126,-0.51047802,0
frame,89,0.89832054,0,5,0.36823052,0.26203358,-0.31662130,0,0.41604835,0.72774190,-0.29220787,0,0.31737518,0.01400439,-0.30774170,0,0.37771627,0.49487871,-0.35495186,0,0.29647577,-0.02608082,-0.50637209,0
frame,90,0.90832840,0,5,0.36694247,0.26069212,-0.31393185,0,0.41550249,0.72596419,-0.29281041,0,0.31648517,0.01265891,-0.30356413,0,0.37677854,0.49318027,-0.35382903,0,0.29630154,-0.02657635,-0.50278121,0
frame,91,0.91837443,0,5,0.36601356,0.25962824,-0.31265667,0,0.41511482,0.72469223,-0.29334518,0,0.31597215,0.01205991,-0.29992357,0,0.37586966,0.49195319,-0.35335976,0,0.29570699,-0.02677230,-0.49868870,0
frame,92,0.92838542,0,5,0.36552125,0.25916559,-0.31297189,0,0.41506249,0.72414005,-0.29405254,0,0.31550255,0.01240775,-0.29615045,0,0.37538263,0.49170154,-0.35401219,0,0.29498893,-0.02688911,-0.49463978,0
frame,93,0.93850693,0,5,0.36590445,0.25928938,-0.31368199,0,0.41536871,0.72449327,-0.29528010,0,0.31578702,0.01313558,-0.29258209,0,0.37535086,0.49212384,-0.35555306,0,0.29453230,-0.02673415,-0.49063292,0
frame,94,0.94845552,0,5,0.36684045,0.25989988,-0.31365085,0,0.41539019,0.72532409,-0.29695302,0,0.31603369,0.01353748,-0.28911927,0,0.37580311,0.49268088,-0.35712752,0,0.29429606,-0.02666232,-0.48669791,0
frame,95,0.95847863,0,5,0.36769110,0.26054043,-0.31284267,0,0.41550675,0.72618860,-0.29869729,0,0.31673509,0.01392725,-0.28554827,0,0.37645787,0.49303922,-0.35817632,0,0.29436490,-0.02669283,-0.48261467,0
frame,96,0.96857310,0,5,0.36869913,0.26088327,-0.31114990,0,0.41594261,0.72675788,-0.30010813,0,0.31745705,0.01429278,-0.28133398,0,0.37729591,0.49317551,-0.35849875,0,0.29446596,-0.02679627,-0.47823161,0
frame,97,0.97835736,0,5,0.36964345,0.26094747,-0.30893654,0,0.41705680,0.72694635,-0.30134758,0,0.31809062,0.01429460,-0.27720851,0,0.37829137,0.49288955,-0.35802871,0,0.29448271,-0.02678267,-0.47399598,0
frame,98,0.98845792,0,5,0.37035137,0.26054960,-0.30634561,0,0.41886824,0.72666115,-0.30211350,0,0.31834418,0.01416878,-0.27283475,0,0.37935081,0.49183792,-0.35691234,0,0.29449251,-0.02689125,-0.46965361,0
frame,99,0.99844612,0,5,0.37053800,0.25958607,-0.30366942,0,0.42086029,0.72613543,-0.30250451,0,0.31813878,0.01405656,-0.26876110,0,0.38063955,0.49055809,-0.35528061,0,0.29425091,-0.02701945,-0.46531081,0
frame,100,1.00845409,0,5,0.37048978,0.25875449,-0.30082616,0,0.42304820,0.72540867,-0.30249006,0,0.31792817,0.01394583,-0.26463145,0,0.38156843,0.48902407,-0.35342351,0,0.29393980,-0.02709294,-0.46115756,0
frame,101,1.01851213,0,5,0.37058967,0.25795844,-0.29788250,0,0.42514545,0.72459072,-0.30239934,0,0.31774375,0.01380906,-0.26060700,0,0.38232583,0.48785400,-0.35143989,0,0.29382306,-0.02704469,-0.45681301,0
frame,102,1.02850955,0,5,0.37065428,0.25733328,-0.29505458,0,0.42674094,0.72389543,-0.30229148,0,0.31764132,0.01382162,-0.25654206,0,0.38295355,0.48693013,-0.34959030,0,0.29350236,-0.02721875,-0.45280966,0
frame,103,1.03845997,0,5,0.37096554,0.25705370,-0.29230145,0,0.42802611,0.72351491,-0.30210635,0,0.31750214,0.01368573,-0.25267875,0,0.38374370,0.48648316,-0.34767669,0,0.29343933,-0.02712984,-0.44866315,0
frame,104,1.04851136,0,5,0.37146807,0.25675160,-0.28966087,0,0.42917815,0.72349465,-0.30184484,0,0.31747904,0.01368594,-0.24884813,0,0.38446909,0.48603883,-0.34590581,0,0.29330891,-0.02721286,-0.44446403,0
frame,105,1.05849961,0,5,0.37205690,0.25656542,-0.28688243,0,0.43032008,0.72351944,-0.30156890,0,0.31770205,0.01388121,-0.24486811,0,0.38542390,0.48570833,-0.34428677,0,0.29319146,-0.02715765,-0.44037539,0
frame,106,1.06843468,0,5,0.37276274,0.25635904,-0.28411376,0,0.43143815,0.72345388,-0.30123547,0,0.31800926,0.01389433,-0.24079922,0,0.38654509,0.48534307,-0.34246826,0,0.29326865,-0.02725107,-0.43617067,0
frame,107,1.07850545,0,5,0.37355673,0.25607666,-0.28107816,0,0.43274420,0.72321522,-0.30081654,0,0.31795189,0.01374579,-0.23675022,0,0.38782227,0.48490301,-0.34049475,0,0.29322717,-0.02730585,-0.43199524,0
