comment,"NaturalPoint Trackable Export Data"
comment,"== "
comment,"Format Information:"
comment,"== "
comment,"== Data is formatted in rows."
comment,"== First entry of each row identifies row type."
comment,"== "
comment,"== Types:"
comment,"== "
comment,"== comment: Comment, you can ignore this information"
comment,"== info: reports number of trackable definitions and"
comment,"==       total number of exported frames"
comment,"== trackable: Details rigid body definition in the following format:"
comment,"==    -- Name (string)"
comment,"==    -- ID   (integer)"
comment,"==    -- Marker Count (integer)"
comment,"==    -- X,Y,Z (float) 3D position of each marker in rigid body"
comment,"== "
comment,"== frame: Details frame of exported data in the following format:"
comment,"==    -- Frame Index (integer)"
comment,"==    -- Time Stamp (double) in seconds"
comment,"==    -- Trackable Count (integer) number of trackables tracked in current frame"
comment,"==    -- Trackable ID, Position, Quaternion Orientation, and Eulers Orientation >for each tracked trackable< (ID, x,y,z, qx, qy, qz, qw, yaw, pitch, roll)"
comment,"==    -- Marker Count (integer) Count of all visibile markers in frame"
comment,"==    -- Marker Detail >for each tracked marker< (x,y,z,id)"
comment,"== trackable: Extended information for current frame:"
comment,"==    -- Frame Index (integer)"
comment,"==    -- Time Stamp (double) in seconds"
comment,"==    -- Name (string)"
comment,"==    -- ID   (integer)"
comment,"==    -- Frames Since Last Tracked (integer). 0=currently tracked"
comment,"==    -- Marker Count (integer)"
comment,"==    -- Trackable Marker Location >for each marker in trackable< (x,y,z)"
comment,"==    -- Point Cloud Marker corresponding to each trackable marker (x,y,z). (NAN,NAN,NAN) used for missing Point Cloud Markers."
comment,"==    -- Marker Tracked (integer) for each marker. 1=track, 0=untracked."
comment,"==    -- Marker Quality (float) for each marker. 1.0=Highest Quality, 0.0=Lowest Quality"
comment,"==    -- Mean Error (in mm/marker)"
comment,"== righthanded: Indicates a right-handed coordinate system"
comment,"== lefthanded: Indicates a left-handed coordinate system"
comment,"== "
righthanded
info,framecount,6853
info,trackablecount,0
frame,10,0.10777152,0,5,0.44151402,0.36537030,-0.20266116,0,0.45720428,0.51207006,-0.38310599,0,0.47247881,0.73153585,-0.31847495,0,0.35842916,0.02246271,-0.12311561,0,0.38269812,0.19593993,-0.02099904,0
frame,11,0.11782073,0,5,0.43994766,0.36707905,-0.21087644,0,0.45586967,0.51581621,-0.38938612,0,0.47168294,0.73450321,-0.32209668,0,0.35978103,0.02391321,-0.13755922,0,0.38213807,0.19506918,-0.03189147,0
frame,12,0.12782390,0,5,0.43825489,0.36793134,-0.21893223,0,0.45421892,0.51917076,-0.39513364,0,0.47100696,0.73742962,-0.32523155,0,0.36129522,0.02435643,-0.15298830,0,0.38177165,0.19278061,-0.04308221,0
frame,13,0.13781891,0,5,0.43664798,0.36805385,-0.22682139,0,0.45257244,0.52235746,-0.40013489,0,0.47035694,0.74005777,-0.32783610,0,0.36248839,0.02436344,-0.16936605,0,0.38168114,0.18918714,-0.05447795,0
frame,14,0.14781063,0,5,0.43519703,0.36761847,-0.23439482,0,0.45084828,0.52509606,-0.40458718,0,0.46964765,0.74229866,-0.33015633,0,0.36384359,0.02453292,-0.18644142,0,0.38157383,0.18420877,-0.06586899,0
frame,15,0.15778704,0,5,0.43386140,0.36664733,-0.24174693,0,0.44916502,0.52749097,-0.40853095,0,0.46914306,0.74435622,-0.33191675,0,0.36465475,0.02397633,-0.20476763,0,0.38126516,0.17834523,-0.07779402,0
frame,16,0.16775523,0,5,0.43249783,0.36507881,-0.24892135,0,0.44760180,0.52965009,-0.41182882,0,0.46853572,0.74625909,-0.33360475,0,0.36546981,0.02337353,-0.22334754,0,0.38110986,0.17172490,-0.09008200,0
frame,17,0.17784109,0,5,0.43121862,0.36291012,-0.25579968,0,0.44620186,0.53152281,-0.41459179,0,0.46818271,0.74788362,-0.33471531,0,0.36922687,0.02508074,-0.24084425,0,0.38088769,0.16435924,-0.10282004,0
frame,18,0.18777711,0,5,0.43021697,0.36015487,-0.26254305,0,0.44471082,0.53310376,-0.41692552,0,0.46774587,0.74933988,-0.33559370,0,0.36952710,0.02265583,-0.26026130,0,0.38037258,0.15588506,-0.11603822,0
frame,19,0.19778855,0,5,0.42933273,0.35677436,-0.26912159,0,0.44357309,0.53448814,-0.41846973,0,0.46739835,0.75052559,-0.33623755,0,0.37002268,0.01998672,-0.27946115,0,0.37968197,0.14674748,-0.12959966,0
