comment,"NaturalPoint Trackable Export Data"
comment,"== "
comment,"Format Information:"
comment,"== "
comment,"== Data is formatted in rows."
comment,"== First entry of each row identifies row type."
comment,"== "
comment,"== Types:"
comment,"== "
comment,"== comment: Comment, you can ignore this information"
comment,"== info: reports number of trackable definitions and"
comment,"==       total number of exported frames"
comment,"== trackable: Details rigid body definition in the following format:"
comment,"==    -- Name (string)"
comment,"==    -- ID   (integer)"
comment,"==    -- Marker Count (integer)"
comment,"==    -- X,Y,Z (float) 3D position of each marker in rigid body"
comment,"== "
comment,"== frame: Details frame of exported data in the following format:"
comment,"==    -- Frame Index (integer)"
comment,"==    -- Time Stamp (double) in seconds"
comment,"==    -- Trackable Count (integer) number of trackables tracked in current frame"
comment,"==    -- Trackable ID, Position, Quaternion Orientation, and Eulers Orientation >for each tracked trackable< (ID, x,y,z, qx, qy, qz, qw, yaw, pitch, roll)"
comment,"==    -- Marker Count (integer) Count of all visibile markers in frame"
comment,"==    -- Marker Detail >for each tracked marker< (x,y,z,id)"
comment,"== trackable: Extended information for current frame:"
comment,"==    -- Frame Index (integer)"
comment,"==    -- Time Stamp (double) in seconds"
comment,"==    -- Name (string)"
comment,"==    -- ID   (integer)"
comment,"==    -- Frames Since Last Tracked (integer). 0=currently tracked"
comment,"==    -- Marker Count (integer)"
comment,"==    -- Trackable Marker Location >for each marker in trackable< (x,y,z)"
comment,"==    -- Point Cloud Marker corresponding to each trackable marker (x,y,z). (NAN,NAN,NAN) used for missing Point Cloud Markers."
comment,"==    -- Marker Tracked (integer) for each marker. 1=track, 0=untracked."
comment,"==    -- Marker Quality (float) for each marker. 1.0=Highest Quality, 0.0=Lowest Quality"
comment,"==    -- Mean Error (in mm/marker)"
comment,"== righthanded: Indicates a right-handed coordinate system"
comment,"== lefthanded: Indicates a left-handed coordinate system"
comment,"== "
righthanded
info,framecount,11647
info,trackablecount,0
frame,0,0.00055750,0,5,0.35438734,0.25616193,-0.18462446,0,0.28455770,0.02411216,-0.12004150,0,0.38264292,0.47156245,-0.27616340,0,0.27457410,-0.02919535,-0.31310409,0,0.42543775,0.70874405,-0.30959567,0
frame,1,0.01049692,0,5,0.35443014,0.25750813,-0.17835796,0,0.28429899,0.02540830,-0.11277752,0,0.38252652,0.47230950,-0.27128452,0,0.27430874,-0.02920610,-0.30560499,0,0.42479134,0.70901775,-0.30703789,0
frame,2,0.02054412,0,5,0.35446781,0.25891614,-0.17199592,0,0.28423816,0.02684185,-0.10534783,0,0.38232011,0.47309995,-0.26630896,0,0.27429408,-0.02921439,-0.29791069,0,0.42405921,0.70932788,-0.30447882,0
frame,3,0.03054086,0,5,0.35457847,0.26050910,-0.16551375,0,0.28427047,0.02826033,-0.09779474,0,0.38238814,0.47412309,-0.26126838,0,0.27433750,-0.02903027,-0.29000002,0,0.42368659,0.70988500,-0.30178878,0
frame,4,0.04062555,0,5,0.35469753,0.26230639,-0.15908907,0,0.28432432,0.02961183,-0.09043613,0,0.38238651,0.47519547,-0.25637966,0,0.27437595,-0.02897427,-0.28231445,0,0.42317218,0.71053338,-0.29919982,0
frame,5,0.05061358,0,5,0.35487038,0.26412982,-0.15264097,0,0.28429428,0.03098511,-0.08319111,0,0.38258949,0.47638783,-0.25153252,0,0.27447191,-0.02886662,-0.27456862,0,0.42282638,0.71121848,-0.29673773,0
frame,6,0.06062536,0,5,0.35499522,0.26591524,-0.14635026,0,0.28447235,0.03283020,-0.07569095,0,0.38283509,0.47757855,-0.24682367,0,0.27448708,-0.02876880,-0.26657814,0,0.42244250,0.71192575,-0.29446560,0
frame,7,0.07065194,0,5,0.35533646,0.26789814,-0.14018495,0,0.28488174,0.03458410,-0.06819496,0,0.38302928,0.47875389,-0.24232598,0,0.27449411,-0.02870891,-0.25859311,0,0.42218566,0.71263123,-0.29232913,0
frame,8,0.08064628,0,5,0.35571972,0.26994997,-0.13419713,0,0.28515923,0.03637552,-0.06085207,0,0.38326994,0.48000389,-0.23815000,0,0.27450362,-0.02873225,-0.25077978,0,0.42200184,0.71342242,-0.29035592,0
frame,9,0.09065420,0,5,0.35610333,0.27196479,-0.12842903,0,0.28549445,0.03827741,-0.05338902,0,0.38337633,0.48119861,-0.23428038,0,0.27464077,-0.02863625,-0.24269357,0,0.42171392,0.71406543,-0.28877258,0
